Key;Row0;Row1;Row2;Row3;Row4;Row5;Row6;Row7;Row8;Row9;Row10;Row11;Row12;Row13;Row14;Row15;Row16;Row17;Row18;Row19;Row20;Row21;Row22;Row23;Row24;Row25;Row26;Row27;Row28;Row29;Row30;Row31;Row32;Row33;Row34;Row35;Row36;Row37;Row38;Row39;Row40;Row41;Row42;Row43;Row44;Row45;Row46;Row47;Row48;Row49;Row50;Row809;Row1072;Row5406;Row5872;Row15986;Row16003;Row17095;Row19697;Row20408;Row22591;Row23757;Row23789;Row27711;Row28345;Row33541;Row39842;Row41947;Row43388;Row47174;Row57524;Row60071;Row61146;Row63243;Row67469;Row73667;Row74675;Row77829;Row80879;Row81594;Row82887;Row83658;Row88321;Row89843;Row91459;Row92230;Row92281;Row95914;Row96914;Row105449;Row105915;Row106020;Row108151;Row111013;Row116110;Row117054;Row117918;Row121846;Row122408;Row123151;Row123362;Row127588;Row16_dup;Row45_dup;Row69;Row85;Row86;Row90;Row97;Row113;Row119;Row124;Row140;Row147;Row154;Row157;Row170;Row204;Row213;Row229;Row263;Row278;Row313;Row315;Row324;Row329;Row333;Row338;Row344;Row346;Row393;Row413;Row439;Row449;Row456;Row458;Row463;Row468;Row470;Row476;Row483;Row506;Row543;Row568;Row575;Row582;Row584;Row588;Row593;Row597;Row611;Row612;Row614;Row621;Row637
Row329;0.444;0.320;0.308;0.423;0.462;0.346;0.148;0.385;0.269;0.360;0.111;0.370;0.400;0.385;0.269;0.280;0.308;0.346;0.654;0.407;0.148;0.185;0.385;0.148;0.148;0.385;0.296;0.231;0.440;0.269;0.346;0.423;0.462;0.385;0.077;0.519;0.370;0.462;0.259;0.346;0.222;0.160;0.346;0.269;0.600;0.692;0.231;0.615;0.346;0.577;0.423;0.308;0.231;0.333;0.160;0.407;0.407;0.192;0.407;0.333;0.370;0.423;0.370;0.222;0.222;0.115;0.346;0.423;0.370;0.346;0.370;0.500;0.154;0.296;0.333;0.148;0.269;0.346;0.423;0.423;0.423;0.640;0.231;0.192;0.192;0.222;0.333;0.407;0.615;0.111;0.185;0.370;0.154;0.185;0.423;0.370;0.385;0.385;0.500;0.346;0.222;0.259;0.120;0.192;0.320;0.308;0.214;0.720;0.269;0.074;0.269;0.308;0.346;0.407;0.346;0.192;0.423;0.692;0.192;0.222;0.500;0.440;0.462;0.360;0.423;0.000;0.385;0.192;0.346;0.280;0.462;0.222;0.600;0.423;0.222;0.269;0.231;0.385;0.440;0.440;0.346;0.192;0.385;0.269;0.346;0.154;0.423;0.720;0.154;0.320;0.296;0.160;0.231;0.185;0.154
Row333;0.381;0.522;0.105;0.167;0.316;0.158;0.320;0.211;0.391;0.263;0.346;0.286;0.316;0.300;0.458;0.478;0.200;0.250;0.773;0.158;0.320;0.360;0.300;0.320;0.320;0.211;0.348;0.273;0.591;0.150;0.056;0.263;0.316;0.381;0.320;0.316;0.200;0.316;0.227;0.250;0.261;0.417;0.158;0.150;0.500;0.556;0.273;0.353;0.056;0.389;0.263;0.105;0.417;0.150;0.348;0.158;0.250;0.227;0.158;0.150;0.200;0.263;0.200;0.261;0.400;0.423;0.158;0.263;0.200;0.158;0.105;0.278;0.261;0.273;0.150;0.320;0.318;0.158;0.263;0.429;0.263;0.632;0.417;0.375;0.375;0.261;0.150;0.158;0.353;0.346;0.360;0.200;0.261;0.292;0.263;0.200;0.381;0.211;0.368;0.158;0.333;0.227;0.375;0.375;0.211;0.105;0.385;0.667;0.520;0.370;0.238;0.286;0.056;0.250;0.250;0.440;0.350;0.471;0.440;0.333;0.278;0.524;0.316;0.263;0.565;0.385;0.000;0.500;0.250;0.333;0.400;0.333;0.500;0.350;0.400;0.391;0.190;0.300;0.591;0.368;0.158;0.500;0.381;0.150;0.250;0.400;0.167;0.588;0.333;0.300;0.273;0.273;0.417;0.292;0.261
Row338;0.500;0.304;0.423;0.538;0.577;0.519;0.192;0.440;0.250;0.480;0.154;0.423;0.458;0.500;0.385;0.182;0.423;0.400;0.609;0.519;0.259;0.231;0.440;0.259;0.259;0.440;0.407;0.280;0.435;0.385;0.462;0.538;0.458;0.500;0.259;0.630;0.536;0.458;0.429;0.400;0.333;0.208;0.519;0.385;0.609;0.708;0.280;0.731;0.462;0.692;0.480;0.481;0.346;0.500;0.280;0.519;0.571;0.308;0.519;0.500;0.536;0.593;0.536;0.333;0.200;0.231;0.519;0.593;0.536;0.519;0.481;0.615;0.333;0.407;0.444;0.259;0.385;0.519;0.538;0.538;0.593;0.652;0.280;0.308;0.308;0.333;0.500;0.519;0.731;0.286;0.231;0.536;0.333;0.357;0.593;0.536;0.500;0.500;0.615;0.519;0.269;0.429;0.240;0.370;0.500;0.481;0.192;0.682;0.250;0.185;0.444;0.423;0.462;0.571;0.400;0.087;0.593;0.760;0.087;0.393;0.615;0.500;0.577;0.480;0.417;0.192;0.500;0.000;0.462;0.400;0.577;0.269;0.609;0.417;0.125;0.250;0.407;0.500;0.435;0.500;0.519;0.087;0.500;0.385;0.462;0.269;0.538;0.739;0.269;0.375;0.407;0.346;0.208;0.296;0.333
Row344;0.409;0.478;0.238;0.300;0.350;0.286;0.280;0.333;0.417;0.381;0.308;0.391;0.429;0.409;0.417;0.435;0.318;0.364;0.727;0.286;0.280;0.320;0.333;0.280;0.280;0.333;0.304;0.227;0.476;0.273;0.200;0.381;0.429;0.478;0.280;0.263;0.318;0.350;0.333;0.364;0.217;0.375;0.286;0.273;0.600;0.579;0.227;0.389;0.200;0.421;0.300;0.238;0.375;0.273;0.304;0.286;0.364;0.261;0.286;0.273;0.318;0.381;0.318;0.217;0.360;0.385;0.286;0.381;0.318;0.286;0.238;0.400;0.217;0.304;0.273;0.280;0.273;0.286;0.381;0.300;0.300;0.579;0.375;0.261;0.333;0.217;0.273;0.286;0.389;0.308;0.320;0.318;0.292;0.250;0.381;0.318;0.409;0.333;0.400;0.286;0.292;0.333;0.333;0.333;0.333;0.238;0.346;0.750;0.417;0.333;0.348;0.238;0.200;0.364;0.200;0.400;0.300;0.579;0.400;0.292;0.316;0.400;0.350;0.381;0.522;0.346;0.250;0.462;0.000;0.435;0.263;0.292;0.600;0.455;0.360;0.417;0.304;0.158;0.476;0.400;0.286;0.462;0.333;0.273;0.364;0.360;0.300;0.684;0.360;0.333;0.375;0.304;0.375;0.320;0.217
Row346;0.250;0.542;0.238;0.381;0.350;0.286;0.407;0.250;0.348;0.211;0.370;0.238;0.263;0.250;0.480;0.435;0.150;0.200;0.783;0.286;0.346;0.385;0.250;0.346;0.346;0.250;0.440;0.440;0.609;0.190;0.286;0.300;0.263;0.250;0.280;0.429;0.318;0.263;0.182;0.200;0.423;0.304;0.286;0.190;0.526;0.579;0.227;0.550;0.286;0.500;0.300;0.238;0.440;0.273;0.143;0.364;0.364;0.261;0.364;0.273;0.318;0.381;0.318;0.423;0.360;0.320;0.286;0.381;0.318;0.286;0.318;0.476;0.360;0.304;0.273;0.346;0.480;0.286;0.300;0.640;0.381;0.650;0.375;0.400;0.400;0.292;0.273;0.364;0.619;0.308;0.320;0.318;0.217;0.385;0.381;0.318;0.409;0.250;0.400;0.286;0.423;0.182;0.333;0.400;0.250;0.238;0.464;0.611;0.538;0.333;0.190;0.391;0.286;0.364;0.364;0.462;0.522;0.579;0.400;0.360;0.400;0.667;0.350;0.211;0.583;0.280;0.333;0.400;0.435;0.000;0.565;0.423;0.444;0.300;0.360;0.348;0.143;0.478;0.609;0.476;0.286;0.400;0.409;0.190;0.200;0.360;0.381;0.611;0.292;0.333;0.227;0.227;0.375;0.320;0.360
Row393;0.476;0.545;0.381;0.278;0.421;0.429;0.400;0.476;0.478;0.524;0.423;0.522;0.571;0.545;0.478;0.625;0.455;0.500;0.611;0.429;0.462;0.500;0.476;0.462;0.462;0.476;0.286;0.435;0.474;0.409;0.350;0.450;0.571;0.476;0.462;0.333;0.455;0.500;0.458;0.500;0.417;0.560;0.429;0.409;0.611;0.737;0.435;0.471;0.350;0.500;0.450;0.381;0.364;0.409;0.500;0.429;0.350;0.318;0.429;0.409;0.455;0.368;0.455;0.417;0.538;0.556;0.429;0.368;0.455;0.429;0.381;0.294;0.417;0.364;0.409;0.462;0.333;0.429;0.450;0.278;0.278;0.588;0.435;0.391;0.520;0.417;0.409;0.429;0.267;0.481;0.500;0.455;0.348;0.440;0.368;0.455;0.316;0.476;0.389;0.429;0.480;0.458;0.520;0.391;0.476;0.381;0.462;0.778;0.478;0.444;0.478;0.300;0.350;0.350;0.429;0.520;0.368;0.500;0.520;0.348;0.294;0.389;0.333;0.524;0.524;0.462;0.400;0.577;0.263;0.565;0.000;0.480;0.684;0.591;0.480;0.478;0.435;0.316;0.474;0.389;0.429;0.577;0.400;0.409;0.429;0.538;0.368;0.625;0.417;0.400;0.500;0.364;0.560;0.375;0.417
Row413;0.400;0.261;0.250;0.375;0.480;0.360;0.154;0.261;0.346;0.440;0.185;0.250;0.417;0.333;0.208;0.217;0.320;0.292;0.731;0.292;0.080;0.042;0.333;0.080;0.080;0.261;0.240;0.087;0.458;0.280;0.292;0.440;0.348;0.462;0.154;0.417;0.320;0.348;0.269;0.292;0.083;0.167;0.360;0.280;0.565;0.609;0.240;0.583;0.292;0.542;0.304;0.320;0.308;0.280;0.308;0.292;0.360;0.269;0.292;0.280;0.320;0.440;0.320;0.083;0.083;0.120;0.360;0.440;0.320;0.360;0.250;0.458;0.160;0.308;0.208;0.080;0.208;0.360;0.440;0.375;0.440;0.667;0.240;0.200;0.125;0.160;0.280;0.292;0.583;0.115;0.120;0.320;0.296;0.120;0.440;0.320;0.462;0.400;0.520;0.360;0.000;0.269;0.125;0.200;0.400;0.320;0.080;0.696;0.407;0.214;0.346;0.250;0.292;0.360;0.292;0.200;0.440;0.667;0.269;0.231;0.458;0.458;0.480;0.375;0.304;0.222;0.333;0.269;0.292;0.423;0.480;0.000;0.625;0.304;0.231;0.346;0.308;0.333;0.458;0.520;0.360;0.200;0.400;0.280;0.360;0.083;0.375;0.750;0.296;0.400;0.240;0.308;0.167;0.259;0.160
Row439;0.500;0.650;0.474;0.556;0.611;0.526;0.600;0.500;0.500;0.471;0.615;0.550;0.529;0.500;0.696;0.526;0.474;0.526;0.889;0.444;0.600;0.640;0.579;0.600;0.600;0.500;0.652;0.591;0.737;0.500;0.444;0.556;0.438;0.650;0.600;0.529;0.550;0.529;0.545;0.526;0.565;0.591;0.526;0.500;0.462;0.643;0.524;0.688;0.444;0.706;0.556;0.474;0.652;0.500;0.524;0.526;0.600;0.545;0.526;0.500;0.550;0.632;0.550;0.565;0.625;0.640;0.526;0.632;0.550;0.526;0.474;0.588;0.565;0.524;0.500;0.600;0.636;0.526;0.556;0.762;0.632;0.538;0.652;0.667;0.609;0.565;0.500;0.526;0.765;0.615;0.583;0.550;0.565;0.583;0.632;0.550;0.650;0.500;0.667;0.526;0.625;0.545;0.609;0.667;0.500;0.474;0.654;0.455;0.696;0.630;0.571;0.619;0.444;0.600;0.526;0.609;0.762;0.643;0.545;0.565;0.588;0.737;0.611;0.471;0.632;0.600;0.500;0.609;0.600;0.444;0.684;0.625;0.000;0.471;0.625;0.500;0.524;0.650;0.737;0.500;0.526;0.609;0.650;0.500;0.444;0.625;0.556;0.455;0.565;0.412;0.591;0.524;0.524;0.583;0.565
Row449;0.350;0.429;0.250;0.400;0.450;0.381;0.423;0.167;0.286;0.400;0.444;0.158;0.368;0.167;0.435;0.381;0.250;0.211;0.818;0.211;0.360;0.333;0.263;0.360;0.360;0.167;0.391;0.391;0.636;0.286;0.300;0.400;0.278;0.500;0.423;0.368;0.333;0.278;0.273;0.211;0.375;0.391;0.381;0.286;0.375;0.611;0.391;0.579;0.300;0.526;0.222;0.333;0.577;0.286;0.391;0.300;0.381;0.348;0.300;0.286;0.333;0.476;0.333;0.375;0.375;0.333;0.381;0.476;0.333;0.381;0.250;0.500;0.440;0.391;0.200;0.360;0.500;0.381;0.476;0.667;0.476;0.684;0.520;0.480;0.348;0.304;0.286;0.300;0.650;0.385;0.400;0.333;0.375;0.400;0.476;0.333;0.565;0.429;0.571;0.381;0.304;0.273;0.348;0.480;0.350;0.333;0.360;0.563;0.560;0.464;0.364;0.409;0.300;0.381;0.455;0.348;0.609;0.684;0.417;0.375;0.421;0.636;0.524;0.222;0.400;0.423;0.350;0.417;0.455;0.300;0.591;0.304;0.471;0.000;0.440;0.286;0.318;0.500;0.636;0.421;0.381;0.348;0.565;0.286;0.300;0.304;0.400;0.647;0.375;0.263;0.238;0.318;0.318;0.400;0.440
Row456;0.400;0.400;0.320;0.440;0.480;0.423;0.154;0.333;0.280;0.440;0.115;0.320;0.417;0.462;0.407;0.292;0.320;0.292;0.625;0.423;0.222;0.192;0.333;0.222;0.222;0.333;0.308;0.240;0.520;0.280;0.360;0.440;0.348;0.400;0.222;0.538;0.444;0.348;0.333;0.292;0.296;0.240;0.423;0.280;0.625;0.609;0.167;0.640;0.360;0.600;0.375;0.385;0.308;0.407;0.240;0.423;0.481;0.200;0.423;0.407;0.444;0.500;0.444;0.296;0.160;0.259;0.423;0.500;0.444;0.423;0.385;0.520;0.296;0.308;0.346;0.222;0.346;0.423;0.440;0.500;0.500;0.667;0.240;0.269;0.333;0.231;0.407;0.423;0.640;0.250;0.192;0.444;0.231;0.321;0.500;0.444;0.400;0.400;0.520;0.423;0.231;0.333;0.269;0.333;0.462;0.385;0.154;0.696;0.346;0.148;0.346;0.320;0.360;0.481;0.292;0.200;0.500;0.667;0.200;0.296;0.520;0.577;0.480;0.440;0.500;0.222;0.400;0.125;0.360;0.360;0.480;0.231;0.625;0.440;0.000;0.280;0.308;0.400;0.520;0.520;0.423;0.200;0.400;0.280;0.360;0.296;0.440;0.750;0.231;0.400;0.308;0.308;0.308;0.192;0.296
Row458;0.458;0.391;0.304;0.435;0.478;0.417;0.200;0.318;0.000;0.435;0.231;0.375;0.478;0.391;0.462;0.348;0.304;0.348;0.571;0.348;0.333;0.370;0.391;0.333;0.333;0.318;0.360;0.360;0.522;0.333;0.348;0.435;0.409;0.520;0.333;0.478;0.440;0.409;0.385;0.348;0.346;0.360;0.417;0.333;0.500;0.682;0.360;0.591;0.348;0.545;0.364;0.375;0.423;0.400;0.360;0.417;0.480;0.250;0.417;0.400;0.440;0.500;0.440;0.346;0.407;0.370;0.417;0.500;0.440;0.417;0.375;0.522;0.346;0.360;0.333;0.333;0.400;0.417;0.500;0.560;0.500;0.619;0.423;0.385;0.385;0.346;0.400;0.417;0.652;0.357;0.370;0.440;0.280;0.370;0.500;0.440;0.458;0.458;0.583;0.417;0.346;0.385;0.320;0.385;0.391;0.375;0.269;0.650;0.333;0.259;0.400;0.375;0.348;0.480;0.417;0.174;0.560;0.682;0.174;0.346;0.455;0.522;0.542;0.364;0.435;0.269;0.391;0.250;0.417;0.348;0.478;0.346;0.500;0.286;0.280;0.000;0.360;0.458;0.522;0.300;0.417;0.320;0.520;0.333;0.348;0.346;0.435;0.650;0.130;0.150;0.423;0.217;0.292;0.167;0.346
Row463;0.273;0.480;0.095;0.238;0.286;0.143;0.296;0.190;0.360;0.238;0.259;0.182;0.286;0.273;0.423;0.440;0.095;0.143;0.760;0.227;0.231;0.269;0.190;0.231;0.231;0.190;0.320;0.320;0.600;0.048;0.143;0.238;0.286;0.190;0.160;0.364;0.182;0.286;0.045;0.143;0.308;0.320;0.143;0.048;0.524;0.571;0.174;0.476;0.143;0.429;0.238;0.095;0.385;0.136;0.174;0.227;0.227;0.130;0.227;0.136;0.182;0.238;0.182;0.308;0.308;0.269;0.143;0.238;0.182;0.143;0.182;0.333;0.240;0.250;0.136;0.231;0.360;0.143;0.238;0.520;0.238;0.696;0.320;0.280;0.346;0.167;0.136;0.227;0.476;0.192;0.269;0.182;0.087;0.269;0.238;0.182;0.348;0.190;0.333;0.143;0.308;0.045;0.280;0.280;0.190;0.095;0.357;0.667;0.481;0.222;0.048;0.261;0.143;0.227;0.304;0.407;0.391;0.571;0.407;0.240;0.333;0.600;0.286;0.238;0.577;0.231;0.190;0.407;0.304;0.143;0.435;0.308;0.524;0.318;0.308;0.360;0.000;0.348;0.600;0.478;0.143;0.407;0.348;0.048;0.143;0.308;0.238;0.667;0.240;0.348;0.091;0.174;0.385;0.200;0.240
Row468;0.381;0.522;0.286;0.429;0.222;0.409;0.320;0.381;0.458;0.500;0.346;0.435;0.545;0.522;0.520;0.478;0.364;0.409;0.650;0.409;0.320;0.360;0.381;0.320;0.320;0.381;0.348;0.348;0.368;0.318;0.333;0.263;0.476;0.522;0.320;0.316;0.435;0.400;0.375;0.409;0.333;0.417;0.409;0.318;0.714;0.700;0.273;0.353;0.333;0.294;0.350;0.364;0.480;0.391;0.348;0.409;0.478;0.304;0.409;0.391;0.435;0.500;0.435;0.333;0.400;0.423;0.409;0.500;0.435;0.409;0.364;0.450;0.333;0.417;0.318;0.320;0.391;0.409;0.500;0.263;0.429;0.556;0.417;0.304;0.440;0.261;0.391;0.409;0.353;0.346;0.360;0.435;0.333;0.360;0.500;0.435;0.522;0.455;0.524;0.409;0.333;0.375;0.375;0.375;0.455;0.364;0.385;0.857;0.318;0.370;0.391;0.286;0.333;0.478;0.333;0.440;0.350;0.556;0.440;0.261;0.450;0.368;0.476;0.500;0.565;0.385;0.300;0.500;0.158;0.478;0.316;0.333;0.650;0.500;0.400;0.458;0.348;0.000;0.368;0.368;0.409;0.500;0.455;0.318;0.333;0.400;0.167;0.667;0.400;0.455;0.417;0.348;0.417;0.360;0.333
Row470;0.591;0.368;0.565;0.571;0.550;0.667;0.440;0.652;0.522;0.636;0.462;0.680;0.682;0.708;0.455;0.400;0.625;0.667;0.500;0.667;0.440;0.480;0.652;0.440;0.440;0.652;0.478;0.478;0.000;0.583;0.609;0.571;0.682;0.591;0.440;0.619;0.680;0.619;0.615;0.667;0.458;0.409;0.667;0.583;0.737;0.905;0.478;0.684;0.609;0.632;0.636;0.625;0.409;0.640;0.478;0.667;0.609;0.560;0.667;0.640;0.680;0.636;0.680;0.458;0.458;0.480;0.667;0.636;0.680;0.667;0.625;0.600;0.458;0.600;0.583;0.440;0.381;0.667;0.636;0.235;0.571;0.467;0.333;0.364;0.500;0.520;0.640;0.667;0.529;0.462;0.417;0.680;0.577;0.480;0.636;0.680;0.591;0.652;0.600;0.667;0.458;0.615;0.435;0.364;0.652;0.625;0.500;0.833;0.300;0.481;0.640;0.429;0.609;0.609;0.545;0.435;0.500;0.647;0.364;0.520;0.600;0.133;0.550;0.696;0.421;0.440;0.591;0.435;0.476;0.609;0.474;0.458;0.737;0.636;0.520;0.522;0.600;0.368;0.000;0.526;0.667;0.435;0.524;0.583;0.609;0.458;0.500;0.600;0.520;0.591;0.654;0.542;0.333;0.538;0.458
Row476;0.450;0.591;0.429;0.500;0.389;0.476;0.440;0.450;0.300;0.500;0.462;0.500;0.550;0.450;0.583;0.545;0.429;0.476;0.667;0.400;0.500;0.538;0.450;0.500;0.500;0.450;0.478;0.478;0.526;0.455;0.400;0.333;0.550;0.652;0.500;0.389;0.500;0.474;0.500;0.476;0.458;0.542;0.476;0.455;0.588;0.722;0.478;0.438;0.400;0.471;0.421;0.429;0.542;0.455;0.478;0.476;0.545;0.364;0.476;0.455;0.500;0.571;0.500;0.458;0.577;0.538;0.476;0.571;0.500;0.476;0.429;0.526;0.458;0.409;0.455;0.500;0.522;0.476;0.571;0.500;0.571;0.563;0.600;0.560;0.500;0.458;0.455;0.476;0.529;0.519;0.538;0.500;0.391;0.480;0.571;0.500;0.524;0.524;0.600;0.476;0.520;0.500;0.500;0.560;0.450;0.429;0.500;0.765;0.381;0.481;0.522;0.500;0.400;0.545;0.476;0.435;0.571;0.647;0.435;0.391;0.526;0.444;0.550;0.421;0.500;0.440;0.368;0.500;0.400;0.476;0.389;0.520;0.500;0.421;0.520;0.300;0.478;0.368;0.526;0.000;0.476;0.500;0.591;0.455;0.400;0.520;0.421;0.600;0.391;0.176;0.542;0.333;0.478;0.417;0.458
Row483;0.409;0.542;0.150;0.211;0.429;0.000;0.346;0.250;0.417;0.111;0.370;0.318;0.167;0.250;0.417;0.500;0.238;0.286;0.833;0.200;0.346;0.385;0.333;0.346;0.346;0.250;0.375;0.304;0.667;0.190;0.105;0.381;0.350;0.250;0.280;0.350;0.053;0.350;0.182;0.286;0.292;0.375;0.000;0.190;0.526;0.579;0.304;0.474;0.105;0.500;0.300;0.053;0.375;0.100;0.304;0.105;0.200;0.261;0.105;0.100;0.053;0.111;0.053;0.292;0.423;0.385;0.000;0.111;0.053;0.000;0.150;0.222;0.217;0.227;0.190;0.346;0.348;0.000;0.111;0.522;0.211;0.714;0.440;0.400;0.333;0.292;0.100;0.105;0.389;0.308;0.385;0.053;0.217;0.250;0.111;0.053;0.250;0.056;0.222;0.000;0.360;0.182;0.333;0.333;0.056;0.053;0.407;0.684;0.593;0.333;0.100;0.318;0.105;0.200;0.200;0.462;0.300;0.500;0.462;0.292;0.316;0.609;0.263;0.211;0.583;0.346;0.158;0.519;0.286;0.286;0.429;0.360;0.526;0.381;0.423;0.417;0.143;0.409;0.667;0.476;0.000;0.519;0.250;0.190;0.286;0.360;0.300;0.684;0.292;0.333;0.227;0.227;0.440;0.250;0.217
Row506;0.440;0.304;0.423;0.538;0.577;0.519;0.259;0.440;0.320;0.480;0.222;0.360;0.458;0.440;0.320;0.182;0.423;0.400;0.667;0.462;0.192;0.160;0.440;0.192;0.192;0.440;0.346;0.280;0.435;0.385;0.462;0.538;0.458;0.500;0.259;0.577;0.481;0.458;0.370;0.400;0.269;0.208;0.519;0.385;0.609;0.708;0.280;0.731;0.462;0.692;0.480;0.481;0.346;0.444;0.280;0.462;0.519;0.308;0.462;0.444;0.481;0.593;0.481;0.269;0.125;0.160;0.519;0.593;0.481;0.519;0.423;0.615;0.333;0.346;0.385;0.192;0.385;0.519;0.538;0.538;0.593;0.652;0.280;0.308;0.240;0.269;0.444;0.462;0.731;0.222;0.160;0.481;0.333;0.296;0.593;0.481;0.500;0.500;0.615;0.519;0.200;0.370;0.240;0.370;0.500;0.481;0.192;0.682;0.320;0.250;0.444;0.423;0.462;0.519;0.400;0.167;0.593;0.760;0.167;0.333;0.615;0.500;0.577;0.480;0.348;0.192;0.500;0.087;0.462;0.400;0.577;0.200;0.609;0.348;0.200;0.320;0.407;0.500;0.435;0.500;0.519;0.000;0.500;0.385;0.462;0.200;0.538;0.739;0.333;0.375;0.346;0.346;0.130;0.357;0.333
Row543;0.522;0.455;0.364;0.263;0.609;0.250;0.385;0.455;0.520;0.263;0.407;0.500;0.316;0.455;0.318;0.478;0.435;0.478;0.773;0.409;0.385;0.423;0.522;0.385;0.385;0.455;0.273;0.348;0.524;0.391;0.333;0.565;0.476;0.211;0.320;0.545;0.286;0.476;0.375;0.478;0.333;0.348;0.250;0.391;0.579;0.700;0.273;0.667;0.333;0.682;0.500;0.286;0.190;0.318;0.273;0.333;0.250;0.375;0.333;0.318;0.286;0.167;0.286;0.333;0.400;0.423;0.250;0.167;0.286;0.250;0.364;0.278;0.261;0.273;0.391;0.385;0.238;0.250;0.167;0.429;0.263;0.556;0.273;0.375;0.375;0.333;0.318;0.333;0.444;0.346;0.360;0.286;0.333;0.292;0.167;0.286;0.111;0.211;0.176;0.250;0.400;0.375;0.375;0.227;0.300;0.286;0.444;0.667;0.630;0.370;0.318;0.200;0.333;0.250;0.158;0.500;0.167;0.471;0.440;0.333;0.368;0.524;0.222;0.429;0.500;0.385;0.381;0.500;0.333;0.409;0.400;0.400;0.650;0.565;0.400;0.520;0.348;0.455;0.524;0.591;0.250;0.500;0.000;0.391;0.478;0.400;0.500;0.667;0.400;0.455;0.417;0.348;0.417;0.360;0.261
Row568;0.238;0.458;0.050;0.200;0.250;0.190;0.269;0.150;0.333;0.286;0.231;0.143;0.333;0.318;0.462;0.417;0.050;0.100;0.750;0.190;0.200;0.240;0.150;0.200;0.200;0.150;0.292;0.292;0.583;0.000;0.100;0.200;0.250;0.238;0.200;0.333;0.227;0.250;0.091;0.100;0.280;0.360;0.190;0.000;0.500;0.550;0.136;0.450;0.100;0.400;0.200;0.143;0.423;0.182;0.217;0.190;0.273;0.091;0.190;0.182;0.227;0.286;0.227;0.280;0.280;0.308;0.190;0.286;0.227;0.190;0.143;0.300;0.280;0.292;0.095;0.200;0.333;0.190;0.286;0.500;0.286;0.682;0.292;0.250;0.385;0.130;0.182;0.190;0.450;0.231;0.240;0.227;0.130;0.308;0.286;0.227;0.391;0.238;0.381;0.190;0.280;0.091;0.320;0.320;0.238;0.143;0.333;0.650;0.462;0.259;0.095;0.227;0.100;0.273;0.273;0.385;0.435;0.550;0.385;0.280;0.300;0.583;0.333;0.286;0.560;0.269;0.150;0.385;0.273;0.190;0.409;0.280;0.500;0.286;0.280;0.333;0.048;0.318;0.583;0.455;0.190;0.385;0.391;0.000;0.100;0.346;0.200;0.650;0.280;0.318;0.136;0.217;0.360;0.240;0.280
Row575;0.158;0.542;0.150;0.300;0.167;0.286;0.346;0.158;0.348;0.381;0.308;0.150;0.429;0.333;0.538;0.500;0.053;0.105;0.783;0.200;0.280;0.320;0.158;0.280;0.280;0.158;0.375;0.375;0.609;0.100;0.200;0.111;0.263;0.333;0.280;0.263;0.318;0.263;0.182;0.105;0.360;0.440;0.286;0.100;0.526;0.579;0.227;0.389;0.200;0.333;0.211;0.238;0.500;0.273;0.304;0.286;0.364;0.182;0.286;0.273;0.318;0.381;0.318;0.360;0.360;0.385;0.286;0.381;0.318;0.286;0.238;0.316;0.360;0.375;0.190;0.280;0.417;0.286;0.381;0.522;0.381;0.650;0.375;0.333;0.462;0.217;0.273;0.286;0.474;0.308;0.320;0.318;0.217;0.385;0.381;0.318;0.478;0.333;0.476;0.286;0.360;0.182;0.400;0.400;0.333;0.238;0.407;0.684;0.480;0.333;0.190;0.318;0.200;0.364;0.364;0.462;0.522;0.500;0.462;0.292;0.316;0.609;0.429;0.300;0.522;0.346;0.250;0.462;0.364;0.200;0.429;0.360;0.444;0.300;0.360;0.348;0.143;0.333;0.609;0.400;0.286;0.462;0.478;0.100;0.000;0.423;0.211;0.611;0.360;0.333;0.227;0.304;0.440;0.320;0.360
Row582;0.462;0.261;0.320;0.440;0.538;0.360;0.222;0.333;0.346;0.375;0.250;0.320;0.348;0.261;0.130;0.217;0.385;0.360;0.731;0.360;0.154;0.120;0.400;0.154;0.154;0.333;0.308;0.167;0.458;0.346;0.360;0.500;0.417;0.462;0.154;0.480;0.320;0.417;0.269;0.360;0.160;0.087;0.360;0.346;0.565;0.667;0.308;0.640;0.360;0.600;0.375;0.320;0.308;0.280;0.240;0.360;0.360;0.333;0.360;0.280;0.320;0.440;0.320;0.160;0.160;0.042;0.360;0.440;0.320;0.360;0.320;0.520;0.160;0.308;0.280;0.154;0.280;0.360;0.440;0.440;0.440;0.667;0.308;0.269;0.043;0.231;0.280;0.360;0.640;0.115;0.192;0.320;0.296;0.120;0.440;0.320;0.462;0.400;0.520;0.360;0.083;0.269;0.043;0.200;0.333;0.320;0.154;0.696;0.407;0.214;0.346;0.320;0.360;0.360;0.360;0.200;0.440;0.720;0.269;0.231;0.520;0.458;0.480;0.304;0.304;0.154;0.400;0.269;0.360;0.360;0.538;0.083;0.625;0.304;0.296;0.346;0.308;0.400;0.458;0.520;0.360;0.200;0.400;0.346;0.423;0.000;0.440;0.750;0.231;0.400;0.240;0.240;0.167;0.259;0.160
